에포크: 46, 손실: 0.21231169998645782, 정확도: 93.50576782226562, 테스트 손실: 0.2599624991416931, 테스트 정확도: 91.87295532226562
에포크: 47, 손실: 0.20926150679588318, 정확도: 93.59248352050781, 테스트 손실: 0.257019579410553, 테스트 정확도: 91.9538345336914
에포크: 48, 손실: 0.20634675025939941, 정확도: 93.67436981201172, 테스트 손실: 0.25402015447616577, 테스트 정확도: 92.04910278320312
에포크: 49, 손실: 0.2035037726163864, 정확도: 93.75459289550781, 테스트 손실: 0.2508411407470703, 테스트 정확도: 92.14875030517578
에포크: 50, 손실: 0.20073054730892181, 정확도: 93.83316040039062, 테스트 손실: 0.2477983832359314, 테스트 정확도: 92.23865509033203
에포크: 51, 손실: 0.1980278491973877, 정확도: 93.9104232788086, 테스트 손실: 0.2449619024991989, 테스트 정확도: 92.32085418701172
에포크: 52, 손실: 0.1954016238451004, 정확도: 93.9859848022461, 테스트 손실: 0.242244154214859, 테스트 정확도: 92.40316772460938
에포크: 53, 손실: 0.1928865909576416, 정확도: 94.05805206298828, 테스트 손실: 0.2411862164735794, 테스트 정확도: 92.44780731201172
에포크: 54, 손실: 0.19042067229747772, 정확도: 94.12960815429688, 테스트 손실: 0.2385367602109909, 테스트 정확도: 92.528076171875
에포크: 55, 손실: 0.18802013993263245, 정확도: 94.19963836669922, 테스트 손실: 0.2361254245042801, 테스트 정확도: 92.60155487060547
에포크: 56, 손실: 0.1861405074596405, 정확도: 94.2571792602539, 테스트 손실: 0.2336139678955078, 테스트 정확도: 92.67792510986328
에포크: 57, 손실: 0.18382252752780914, 정확도: 94.32611083984375, 테스트 손실: 0.23132500052452087, 테스트 정확도: 92.74488830566406
에포크: 58, 손실: 0.18160416185855865, 정확도: 94.38976287841797, 테스트 손실: 0.23043255507946014, 테스트 정확도: 92.77849578857422
에포크: 59, 손실: 0.17948833107948303, 정확도: 94.45122528076172, 테스트 손실: 0.23269051313400269, 테스트 정확도: 92.71797180175781
에포크: 60, 손실: 0.1776273548603058, 정확도: 94.50720977783203, 테스트 손실: 0.23045292496681213, 테스트 정확도: 92.78411102294922
에포크: 61, 손실: 0.17560067772865295, 정확도: 94.5660400390625, 테스트 손실: 0.22821755707263947, 테스트 정확도: 92.8486099243164
에포크: 62, 손실: 0.17435957491397858, 정확도: 94.60870361328125, 테스트 손실: 0.2263687551021576, 테스트 정확도: 92.90380859375
에포크: 63, 손실: 0.17240266501903534, 정확도: 94.66570281982422, 테스트 손실: 0.22425682842731476, 테스트 정확도: 92.96554565429688
에포크: 64, 손실: 0.17048101127147675, 정확도: 94.72183227539062, 테스트 손실: 0.22235040366649628, 테스트 정확도: 93.02135467529297
에포크: 65, 손실: 0.16860690712928772, 정확도: 94.77730560302734, 테스트 손실: 0.22066417336463928, 테스트 정확도: 93.0710220336914
에포크: 66, 손실: 0.16676656901836395, 정확도: 94.83177947998047, 테스트 손실: 0.21865910291671753, 테스트 정확도: 93.12999725341797
에포크: 67, 손실: 0.1649642139673233, 정확도: 94.8844223022461, 테스트 손실: 0.21719378232955933, 테스트 정확도: 93.178466796875
에포크: 68, 손실: 0.16323962807655334, 정확도: 94.93474578857422, 테스트 손실: 0.21577824652194977, 테스트 정확도: 93.22332000732422
에포크: 69, 손실: 0.1615431010723114, 정확도: 94.98387908935547, 테스트 손실: 0.21392355859279633, 테스트 정확도: 93.28153991699219
에포크: 70, 손실: 0.1598910391330719, 정확도: 95.0317153930664, 테스트 손실: 0.21233239769935608, 테스트 정확도: 93.32958221435547
에포크: 71, 손실: 0.15828777849674225, 정확도: 95.07872772216797, 테스트 손실: 0.2107391506433487, 테스트 정확도: 93.38091278076172
에포크: 72, 손실: 0.15668176114559174, 정확도: 95.12528991699219, 테스트 손실: 0.20916175842285156, 테스트 정확도: 93.42845153808594
에포크: 73, 손실: 0.15516413748264313, 정확도: 95.16831970214844, 테스트 손실: 0.20763179659843445, 테스트 정확도: 93.4755630493164
에포크: 74, 손실: 0.15364040434360504, 정확도: 95.21292114257812, 테스트 손실: 0.2061198204755783, 테스트 정확도: 93.52384948730469
에포크: 75, 손실: 0.1522264927625656, 정확도: 95.25525665283203, 테스트 손실: 0.20487496256828308, 테스트 정확도: 93.5599136352539
에포크: 76, 손실: 0.15078435838222504, 정확도: 95.29718780517578, 테스트 손실: 0.2037292718887329, 테스트 정확도: 93.59699249267578
에포크: 77, 손실: 0.14936009049415588, 정확도: 95.33958435058594, 테스트 손실: 0.20242400467395782, 테스트 정확도: 93.63489532470703
에포크: 78, 손실: 0.1479484885931015, 정확도: 95.38134002685547, 테스트 손실: 0.20126338303089142, 테스트 정확도: 93.66814422607422
에포크: 79, 손실: 0.14659474790096283, 정확도: 95.4219970703125, 테스트 손실: 0.19989441335201263, 테스트 정확도: 93.71107482910156
에포크: 80, 손실: 0.14523836970329285, 정확도: 95.46224212646484, 테스트 손실: 0.1985028237104416, 테스트 정확도: 93.75333404541016
에포크: 81, 손실: 0.14389029145240784, 정확도: 95.50199127197266, 테스트 손실: 0.19715283811092377, 테스트 정확도: 93.79519653320312
에포크: 82, 손실: 0.1425851434469223, 정확도: 95.54053497314453, 테스트 손실: 0.19580116868019104, 테스트 정확도: 93.83656311035156
에포크: 83, 손실: 0.14492769539356232, 정확도: 95.4988021850586, 테스트 손실: 0.1973581612110138, 테스트 정확도: 93.77796936035156
에포크: 84, 손실: 0.14504440128803253, 정확도: 95.49128723144531, 테스트 손실: 0.19659218192100525, 테스트 정확도: 93.80232238769531
에포크: 85, 손실: 0.14424164593219757, 정확도: 95.51436614990234, 테스트 손실: 0.19592145085334778, 테스트 정확도: 93.82196044921875
에포크: 86, 손실: 0.14321982860565186, 정확도: 95.54417419433594, 테스트 손실: 0.19482208788394928, 테스트 정확도: 93.85626220703125
에포크: 87, 손실: 0.14214575290679932, 정확도: 95.57469177246094, 테스트 손실: 0.19365200400352478, 테스트 정확도: 93.89221954345703
에포크: 88, 손실: 0.1410687267780304, 정확도: 95.60648345947266, 테스트 손실: 0.19248539209365845, 테스트 정확도: 93.9268798828125
에포크: 89, 손실: 0.14000028371810913, 정확도: 95.63762664794922, 테스트 손실: 0.191480353474617, 테스트 정확도: 93.95513916015625
에포크: 90, 손실: 0.13891947269439697, 정확도: 95.66913604736328, 테스트 손실: 0.1945035755634308, 테스트 정확도: 93.87669372558594
